GRUPO;DESC.GRUPO;S.GRUPO;DESC.SUBGRUPO;COD.PROV;COD.PROD;PRODUCTO;COD.BARRA;KILOS;LITROS;UNIDADES;CANT TOT;PARTIC;TOTAL
41;LINEA CAPILAR;1;SHAMPOO;117;41956;SHAMPOO SEDAL SOS CASPA           X350ML;7791293010687;0;6,65;0;19;0,00320315384550673;19
93;FIAMBRES;8;LOMO DE CERDO;5571;93105;LOMO HORNEADO CALCHAQUI -11314-      XKG;;18,9;0;0;18,9;0,00318629514105669;18,9
91;QUESOS;8;QUESO REGGIANITO;481;91250;QUESO REGGIANITO MANFREY-10901-      XKG;;18,88;0;0;18,88;0,00318292340016669;18,88
71;FRUTAS;1;FRUTAS;6155;71006;NARANJA CRIOLLA OMBLIGO              XKG;;18,73;0;0;18,73;0,00315763534349164;18,73
93;FIAMBRES;6;JAMON CRUDO;5260;93397;JAMON CRUDO EL BIERZO -644-          XKG;;18,52;0;0;18,52;0,00312223206414656;18,52
71;FRUTAS;1;FRUTAS;6155;71114;BANANA  ESPECIAL-             XKG;;18,41;0;0;18,41;0,00310368748925152;18,41
17;HIGIENE PERSONAL - PAPELES;5;HISOPOS;6162;17303;HISOPOS DE BELLEZA ESTRELLA  -121-X100UN;7790064002210;0;0;1800;18;0,00303456680100638;18
17;HIGIENE PERSONAL - PAPELES;5;HISOPOS;107;17270;HISOPOS Q-SOFT -755-              X100UN;7790773007117;0;0;1800;18;0,00303456680100638;18
17;HIGIENE PERSONAL - PAPELES;10;PAÑUELOS DESCARTABLES;5765;17679;PAÑUELO DESC.CAMPANITA POCKET-18- 6X10UN;7791070003482;0;0;1080;18;0,00303456680100638;18
17;HIGIENE PERSONAL - PAPELES;8;TOALLAS HUMEDAS Y OTROS;6162;17147;TOALLA HUM.ESTRELLA-379-FLOW PACK  X50UN;7790064001022;0;0;900;18;0,00303456680100638;18
4;INFUSIONES;4;TE ESPECIAL;26;4606;TE LA VIRGINIA BOLDO               X50UN;7790150078648;0;0;900;18;0,00303456680100638;18
4;INFUSIONES;4;TE ESPECIAL;26;4302;TE LA VIRGINIA SABOR DURAZNO SAQ.- X20UN;7790150380161;0;0;360;18;0,00303456680100638;18
4;INFUSIONES;4;TE ESPECIAL;26;4298;TE LA VIRGINIA CON LIMON -240283-  X20UN;7790150240274;0;0;360;18;0,00303456680100638;18
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;256;2014;BOMBON TOKKE LECHE Y MANI  -1173-  X12UN;7790380011736;0;0;216;18;0,00303456680100638;18
17;HIGIENE PERSONAL - PAPELES;11;TOALLAS FEMENINAS;6162;17428;TOALLA MATERSEC POST PAR.-410-1ER.D.X10U;7790064004108;0;0;180;18;0,00303456680100638;18
50;INSECTICIDAS;1;INSECTICIDAS EN AEROSOL y LIQUIDOS;332;50016;insecticida selton ac.prol.2x360cc pack;7793253337513;0;0;18;18;0,00303456680100638;18
13;LIMPIADORES;11;PASTILLAS P/INODOROS;332;13564;PASTILLA P/INOD.POETT C/RED BP/PRIM.-XUN;7793253300272;0;0;18;18;0,00303456680100638;18
27;ARTICULOS DE LIMPIEZA;2;CEPILLOS-ESCOBAS-SECADORES-PALAS;5246;27329;ESCOBILLON DEA SATURNO -6 SATURNO-   XUN;7798059389179;0;0;18;18;0,00303456680100638;18
95;PASTAS FRESCAS;1;PASTAS RELLENAS;353;95165;RAVIOLES DANICA RI/MUZ/ES.X500G+500G S/C;;0;0;18;18;0,00303456680100638;18
27;ARTICULOS DE LIMPIEZA;4;PAÑOS-REJILLAS-REPASADORES-TRAPOS;260;27080;REJILLA TASK (40X45) -300004-       X1UN;7794321000049;0;0;18;18;0,00303456680100638;18
27;ARTICULOS DE LIMPIEZA;2;CEPILLOS-ESCOBAS-SECADORES-PALAS;5402;27217;escobillon fiorentina cleopatra a   x1un;7790339000040;0;0;18;18;0,00303456680100638;18
18;ILUMINACION;1;LAMPARAS;6169;18234;LAMPARA SOL DE NOCHE TRIP.20W L/DIA- XUN;7798087403564;0;0;18;18;0,00303456680100638;18
60;BAZAR;2; BAZAR VIDRIO;5759;60165;PLATO DURAX ORQUIDEA AZUL PLAYO-4787-XUN;7798118410011;0;0;18;18;0,00303456680100638;18
27;ARTICULOS DE LIMPIEZA;1;BOLSAS - ROLLOS;112;27077;ROLLO ALUMINIO SEPARATA  5 MT.       XUN;7790117060532;0;0;18;18;0,00303456680100638;18
18;ILUMINACION;1;LAMPARAS;443;18174;LAMPARA OSRAM DUL.MICRO TW.18W/827-  XUN;4008321585165;0;0;18;18;0,00303456680100638;18
27;ARTICULOS DE LIMPIEZA;4;PAÑOS-REJILLAS-REPASADORES-TRAPOS;50;27291;PAÑO ABSORB.CIF BALLERINA PISOS     X1UN;7791290780149;0;0;18;18;0,00303456680100638;18
29;CALDOS - SOPAS - PURE;4;SOPAS INSTANTANEAS;5643;29126;SOPA KNORR QUICK VITA.ZAPALLO S/S    XUN;7794000595262;0;0;18;18;0,00303456680100638;18
41;LINEA CAPILAR;2;SHAMPOO ECONOMICO;5451;41496;SHAMPOO PLUSBELLE UVA/F.BCAS C/AMIN-X1LT;7790740528720;0;18;0;18;0,00303456680100638;18
41;LINEA CAPILAR;2;SHAMPOO ECONOMICO;5451;41587;SHAMPOO PLUSBELLE CONT.CAIDA EFECT-X750M;7790740505066;0;13,5;0;18;0,00303456680100638;18
41;LINEA CAPILAR;4;ACONDICIONADOR ECONOMICO;5451;41359;ACOND.PLUSBELLE CREME C/AMINOB-     X1LT;7790740528751;0;18;0;18;0,00303456680100638;18
41;LINEA CAPILAR;4;ACONDICIONADOR ECONOMICO;5451;41478;ACOND.PLUSBELLE MANZ/PERA C/AMINOB- X1LT;7790740528744;0;18;0;18;0,00303456680100638;18
1;GALLETAS;1;SALADAS;5622;1087;GALLETA BAGLEY SALVADO S/SAL      X214GR;7790040999602;3,852;0;0;18;0,00303456680100638;18
1;GALLETAS;1;SALADAS;5622;1048;GALLETA BAGLEY CRIOLLITAS S/SAL   X169GR;7790040946309;3,042;0;0;18;0,00303456680100638;18
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;5622;2143;MINI TORTA AGUILA COCO -2989-      X72GR;7790040298903;1,296;0;0;18;0,00303456680100638;18
31;PERFUMERIA;5;CREMAS-QUITAESMALTES;46;31684;CREMA NIVEA P/MANOS HIDRA.EXPRESS  X75ML;4005900023230;0;1,35;0;18;0,00303456680100638;18
31;PERFUMERIA;3;DESODORANTES;6135;31511;DESOD.KEVINGSTON 20 -AZUL -       X160ML;7798108452045;0;2,88;0;18;0,00303456680100638;18
31;PERFUMERIA;3;DESODORANTES;6135;31413;DESOD.KEVINGSTON MASC.RUGBY-      X160ML;7798108451642;0;2,88;0;18;0,00303456680100638;18
7;BEBIDAS;13;VINOS FINOS MEDIO ALTO;5116;77930;VINO NORTON COSECHA TARDIA        X750CC;7792319064073;0;13,5;0;18;0,00303456680100638;18
15;EDULCORANTES;1;EDULCORANTES LIQUIDOS;6257;15031;EDULCORANTE SUCARYL LIQ.          X180CC;7792129000346;0;3,24;0;18;0,00303456680100638;18
3;CEREALES Y LEGUMBRES;4;CEREALES P/DESAYUNO;26;3120;CEREAL CHOCOLINO -831016-         X100GR;7790150696255;1,8;0;0;18;0,00303456680100638;18
31;PERFUMERIA;3;DESODORANTES;181;31795;DESOD.CIEL D/ETE -632/8 - AEROSOL X123ML;7791600063283;0;2,16;0;18;0,00303456680100638;18
31;PERFUMERIA;3;DESODORANTES;181;31487;DESOD.ACQUA DI CLOBERT-285/8-AER. X150ML;7791600028589;0;2,7;0;18;0,00303456680100638;18
31;PERFUMERIA;3;DESODORANTES;181;41052;DESOD.KEVIN SPIRIT AEROS.-6033/5- X150ML;7791600603359;0;2,7;0;18;0,00303456680100638;18
13;LIMPIADORES;9;LIQUIDOS LIMPIADORES;5263;13028;limp.liq.procenex 3en1 pino-52610-x1.8lt;7791130026109;0;32,3999991;0;18;0,00303456680100638;18
13;LIMPIADORES;9;LIQUIDOS LIMPIADORES;5263;13025;limp.liq.procenex 3en1 marina-601-x1.8lt;7791130026017;0;32,3999991;0;18;0,00303456680100638;18
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;5474;2174;BOMBON BARILOCHE BOMBONETT BOLSA  50X9GR;7792430608248;8,1;0;0;18;0,00303456680100638;18
13;LIMPIADORES;4;SUAVIZANTES;332;13037;PERFUME POETT P/TELA SED.PRIMAV.- X100ML;7793253099305;0;1,8;0;18;0,00303456680100638;18
31;PERFUMERIA;2;PASTAS DENTAL;229;41834;CREMA DENTAL COLGATE ENCIAS SALUD.-X70GR;7891024139325;1,26;0;0;18;0,00303456680100638;18
20;JABONES;6;JABON DE TOCADOR -mayor a 100 grs.-;229;20263;JABON TOC.PROTEX DEO 12 -11376-   X125GR;7891024113769;2,25;0;0;18;0,00303456680100638;18
9;ARROZ - FIDEOS;5;FIDEOS x 500 grs.;6221;9284;FIDEO LA TERESINA MOSTACHOL -     X500GR;7798141970186;9;0;0;18;0,00303456680100638;18
6;CONSERVAS;1;CONSERVAS DE PESCADOS;190;6352;ATUN ACEITE PUGLISI ENTERO        X170GR;7790748266167;3,06;0;0;18;0,00303456680100638;18
28;MERMELADAS - MIEL - DULCES;1;MERMELADAS-JALEAS;224;28149;MERMELADA ARCOR FRUTILLA LIGH.5117-X390G;7790580511708;7,02;0;0;18;0,00303456680100638;18
7;BEBIDAS;2;JUGOS LISTOS;5482;77565;JUGO CITRIC LIMON-906-T.BRICK     X500CC;7798085680110;0;9;0;18;0,00303456680100638;18
28;MERMELADAS - MIEL - DULCES;3;DULCES;465;28000;CEREZA CARLETI  MARASCHINO -101-  X200GR;7790086001017;3,6;0;0;18;0,00303456680100638;18
3;CEREALES Y LEGUMBRES;4;CEREALES P/DESAYUNO;5027;3033;CEREAL KELLOGG S KELLNESS MUSLIX  X300GR;7896004004051;5,4;0;0;18;0,00303456680100638;18
92;REFRIGERADOS - EMBUTIDOS;4;FIAMBRES FETEADOS Y FAMILIARES;5571;92051;PATE BOCATTI BRUSELAS -30312-      X90GR;7796953303123;1,62;0;0;18;0,00303456680100638;18
6;CONSERVAS;1;CONSERVAS DE PESCADOS;5668;6037;ATUN GOMEZ DA COSTA DESM.C/S TOM- X170GR;7891167011953;3,06;0;0;18;0,00303456680100638;18
31;PERFUMERIA;5;CREMAS-QUITAESMALTES;188;31801;CREMA HINDS ROSADA -61034-        X350CC;7794490610346;0;6,3;0;18;0,00303456680100638;18
31;PERFUMERIA;3;DESODORANTES;188;31586;DESOD.ETIQUET ROLIT HOMBRE         X60GR;7794490630511;1,08;0;0;18;0,00303456680100638;18
28;MERMELADAS - MIEL - DULCES;1;MERMELADAS-JALEAS;436;28512;MERMELADA ORIETA PROLIGHT DAMASCO X350GR;7792260639511;6,3;0;0;18;0,00303456680100638;18
7;BEBIDAS;13;VINOS FINOS MEDIO ALTO;5363;77655;VINO TRAPICHE MALBEC              X750CC;7790240017045;0;13,5;0;18;0,00303456680100638;18
21;SAL - CONDIMENTOS;1;SAL;24;21163;SAL CELUSAL FINA LIGHT SALE       X250GR;77956279;4,5;0;0;18;0,00303456680100638;18
6;CONSERVAS;3;CONSERVAS DE CARNE;62;6112;JAMON DEL DIABLO SWIFT             X88GR;7790360964557;1,584;0;0;18;0,00303456680100638;18
31;PERFUMERIA;12;ENJUAGUE BUCAL;101;31247;SOLUCION BUCAL LISTERINE C/TOTAL- X250ML;7891010959517;0;4,5;0;18;0,00303456680100638;18
13;LIMPIADORES;5;CERAS-BRILLOS-AUTOBRILLOS;71;13499;AUTOB.CERAMICOL NEGRO    -296-    X900ML;7790520986740;0;16,2;0;18;0,00303456680100638;18
13;LIMPIADORES;12;DESODORANTES DE AMBIENTES;71;13466;DESOD.AMB.GLADE HARMONY -412 -    X360CC;7790520989277;0;6,48;0;18;0,00303456680100638;18
41;LINEA CAPILAR;1;SHAMPOO;87;41837;SHAMPOO ELVIVE RESIS CAIDA ARGIN.-X400ML;7899026468993;0;7,2;0;18;0,00303456680100638;18
32;LECHE;1;LECHES EN POLVO;389;32170;LECHE POLVO ENTERA LA SERENIS.-063-X500G;7793940063008;9;0;0;18;0,00303456680100638;18
31;PERFUMERIA;7;CERAS DEPILATORIAS;6096;31116;CERA DEP.ESTILO SPA VEGETAL REP.  X200GR;7798096055129;3,6;0;0;18;0,00303456680100638;18
3;CEREALES Y LEGUMBRES;1; CEREALES Y LEGUMBRE;5909;3265;SOJA JOSE LOPEZ                   X500GR;7794606000122;9;0;0;18;0,00303456680100638;18
92;REFRIGERADOS - EMBUTIDOS;5;REBOZADOS DE POLLO;383;92215;PATITA CRUNCH GRANJA DEL SOL -    X200GR;7790070022363;3,6;0;0;18;0,00303456680100638;18
3;CEREALES Y LEGUMBRES;2;ESPESANTES (Avena-Semola-Feculas);20;3153;SEMOLA LUCHETTI VITINA TRAD.PLUS -X500GR;7790070410085;9;0;0;18;0,00303456680100638;18
9;ARROZ - FIDEOS;5;FIDEOS x 500 grs.;20;9092;FIDEO MATARAZZO SOMBRERITO-31554- X500GR;7790070315540;9;0;0;18;0,00303456680100638;18
16;POSTRES PARA PREPARAR;4;HELADOS;20;16000;HELADO EXQUISITA CHOCOLATE-40924-  X65GR;7790070409249;1,17;0;0;18;0,00303456680100638;18
3;CEREALES Y LEGUMBRES;4;CEREALES P/DESAYUNO;64;3129;CEREAL NESTLE TRIX/YOGUR-12174909-X360GR;7613033487941;6,48;0;0;18;0,00303456680100638;18
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;64;2060;CHOCOLATE GAROTO BLANCO           X180GR;705395138900;3,24;0;0;18;0,00303456680100638;18
7;BEBIDAS;12;VINOS FINOS MEDIOS;31;7786;VINO CAFAYATE COSECHA TARDIA-7576-X750CC;7790093075766;0;13,5;0;18;0,00303456680100638;18
31;PERFUMERIA;2;PASTAS DENTAL;247;31965;CREMA DENTAL ORAL-B COMPLIT M.FRES.X175G;7506195169988;3,15;0;0;18;0,00303456680100638;18
41;LINEA CAPILAR;5;CREMAS y TRATAMIENTOS;247;41408;CREMA TRAT.PANTENE RESTAUR.-2355- X300ML;7501006740219;0;5,4;0;18;0,00303456680100638;18
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;5006;2314;CHOCOLATE CANNETTINE LECHE RAMA - X100GR;7798036731670;1,8;0;0;18;0,00303456680100638;18
1;GALLETAS;3;DULCES;5343;1385;GALLETA OKEBON LECHE CEREALES -   X280GR;7790263110242;5,04;0;0;18;0,00303456680100638;18
13;LIMPIADORES;7;DETERGENTES;50;13192;DETERGENTE ALA ULTRA FR.CIT.-1180-X500ML;7791290000711;0;9;0;18;0,00303456680100638;18
31;PERFUMERIA;5;CREMAS-QUITAESMALTES;117;41809;CREMA DOVE NUTRICION INTENSIVA    X200ML;7501056346188;0;3,6;0;18;0,00303456680100638;18
31;PERFUMERIA;3;DESODORANTES;117;31313;DESOD.AXE ANARCHY FOR MEN -6361-  X113GR;7791293016566;2,034;0;0;18;0,00303456680100638;18
31;PERFUMERIA;3;DESODORANTES;117;31850;DESOD.IMPULSE MUSK -195810-        X53GR;7791293001067;0,954;0;0;18;0,00303456680100638;18
31;PERFUMERIA;3;DESODORANTES;117;31692;ANTIT.REXONA S/PERF. AER.-926154- X105GR;7791293011769;1,89;0;0;18;0,00303456680100638;18
25;ADEREZOS;1;MAYONESAS;5643;25084;MAYONESA HELLMANNS LIGHT FCO-6700-X495GR;7794000451414;8,91;0;0;18;0,00303456680100638;18
11;LINEA ROJA Y VEGETALES EN CONSERVA;4;SALSAS;5643;11302;SALSA 3 MIN.KNORR.CICA ROSA -9020- X46GR;7794000783133;0,828;0;0;18;0,00303456680100638;18
9;ARROZ - FIDEOS;6;FIDEOS ESPECIALES;5643;9139;FIDEO KNORR BROCOLI C/QUESO-188-  X200GR;7794000590250;3,6;0;0;18;0,00303456680100638;18
38;ENCURTIDOS;3;OTROS ENCURTIDOS;288;38064;HOJA DE PARRA LA EMILIA -79023-   X800GR;7794632000011;14,4;0;0;18;0,00303456680100638;18
13;LIMPIADORES;5;CERAS-BRILLOS-AUTOBRILLOS;61;13696;CERA SUIZA PASTA NATURAL-         X380GR;7790613070844;6,84;0;0;18;0,00303456680100638;18
75;CARNICERIA;1;CARNE VACUNA - MENUDENCIAS;5564;75157;TORTUGUITA DE NOVILLO                XKG;;17,77;0;0;17,77;0,00299579178077129;17,77
91;QUESOS;8;QUESO REGGIANITO;72;91107;QUESO REGGIANITO SANCOR-1302-        XKG;;17,76;0;0;17,76;0,00299410591032629;17,76
93;FIAMBRES;3;SALCHICHON;369;93094;SALCHICHON PALADINI TRIPLE PRIMAV. - XKG;;17,69;0;0;17,69;0,00298230481721127;17,69
17;HIGIENE PERSONAL - PAPELES;2;ALGODON;6162;17252;DISCOS BELLEZA ESTRELLA    -10244- X80UN;7790064001909;0;0;1360;17;0,00286597975650602;17
17;HIGIENE PERSONAL - PAPELES;8;TOALLAS HUMEDAS Y OTROS;101;17075;TOALLA JOHNSONS BABY ANTIBACTERIAL-X25UN;7891010936624;0;0;425;17;0,00286597975650602;17
4;INFUSIONES;4;TE ESPECIAL;5027;4053;TE TARAGUI PLACERES FRUTA ROJA-325 X20UN;7790387013252;0;0;340;17;0,00286597975650602;17
17;HIGIENE PERSONAL - PAPELES;9;PAÑALES P/BEBE;5310;17420;PAÑAL BABYSEC ULTRA MP MED.-4106-  X18UN;7790250041061;0;0;306;17;0,00286597975650602;17
17;HIGIENE PERSONAL - PAPELES;9;PAÑALES P/BEBE;5310;17111;PAÑAL BABYSEC ULTRA GDE.C/BARRERA   X9UN;7790250041931;0;0;153;17;0,00286597975650602;17
27;ARTICULOS DE LIMPIEZA;5;ESPONJAS y FIBRAS P/COCINA;309;27904;LANA ACERO SED METAL2X70GR+PAÑO S/C-056-;7790560000567;0;0;34;17;0,00286597975650602;17
27;ARTICULOS DE LIMPIEZA;5;ESPONJAS y FIBRAS P/COCINA;260;27294;ESPONJA TASK PLATINUM 15GR GRATIS-   XUN;7794321073319;0;0;17;17;0,00286597975650602;17
13;LIMPIADORES;11;PASTILLAS P/INODOROS;71;13560;CANASTA MR.MUSCULO CONT.MARINA -119- XUN;7790520552808;0;0;17;17;0,00286597975650602;17
27;ARTICULOS DE LIMPIEZA;2;CEPILLOS-ESCOBAS-SECADORES-PALAS;5402;27612;CEPILLO FIORENTINA JEAN HARD-13-    X1UN;7790339000132;0;0;17;17;0,00286597975650602;17
18;ILUMINACION;1;LAMPARAS;6169;18226;LAMPARA SOL DE NOCHE MINI 13WE.L/DIA- X1;7798087403922;0;0;17;17;0,00286597975650602;17
60;BAZAR;3;BAZAR PLASTICO;5759;60355;HERMETICO YESI REDON.C/FECH. 2200CC  XUN;7792579016829;0;0;17;17;0,00286597975650602;17
60;BAZAR;2; BAZAR VIDRIO;5759;60011;COPA NADIR PAULISTA AGUA-7002/12-    XUN;7891155003885;0;0;17;17;0,00286597975650602;17
18;ILUMINACION;1;LAMPARAS;443;18254;LAMPARA OSRAM DUL.MI.TWIST T313W/865 XUN;4008321571960;0;0;17;17;0,00286597975650602;17
18;ILUMINACION;1;LAMPARAS;443;18316;LAMPARA OSRAM DUL.MI.TWIST T323W/865 XUN;4008321575821;0;0;17;17;0,00286597975650602;17
18;ILUMINACION;1;LAMPARAS;443;18028;LAMPARA LA BUENA LUZ B.CONS.14W/865- XUN;4006584671427;0;0;17;17;0,00286597975650602;17
97;PANIFICACION;3;PAN FETEADO;418;97026;TARTA VILLECCO DULCE (PROMOCION)-    XUN;;0;0;17;17;0,00286597975650602;17
97;PANIFICACION;11;TORTAS Y TARTAS;418;97157;TARTA VILLECCO                       XUN;;0;0;17;17;0,00286597975650602;17
27;ARTICULOS DE LIMPIEZA;2;CEPILLOS-ESCOBAS-SECADORES-PALAS;5436;27285;PALA BROOMY CON CABO (1/2 LUNA)     X1UN;7792387000621;0;0;17;17;0,00286597975650602;17
27;ARTICULOS DE LIMPIEZA;10;ACCESORIOS;5436;27175;ESCOBILLA BROOMY LIMP.INOD.C/BASE    XUN;7792387000669;0;0;17;17;0,00286597975650602;17
7;BEBIDAS;12;VINOS FINOS MEDIOS;280;7691;VINO LOS HAROLDOS CAB.SAUV.       X750CC;7791843004906;0;12,75;0;17;0,00286597975650602;17
16;POSTRES PARA PREPARAR;1;BIZCOCHUELOS;168;16012;BIZCOCHUELO GODET NARANJA -6267-  X480GR;7790580626709;8,16;0;0;17;0,00286597975650602;17
38;ENCURTIDOS;2;ACEITUNAS EN PAQUETES-FRASCOS;5865;38068;ACEITUNA VERDE YANCANELO RELLENAS-X330GR;7791017000048;5,61;0;0;17;0,00286597975650602;17
11;LINEA ROJA Y VEGETALES EN CONSERVA;5;VEGETALES y LEGUMBRES EN CONSERVA;427;11062;PIMIENTO MORRON JANDAIA           X220GR;7791885002144;3,74;0;0;17;0,00286597975650602;17
31;PERFUMERIA;5;CREMAS-QUITAESMALTES;46;41943;CREMA LIMPIADORA NIVEA VIS.SUAVE  X200ML;4005808182510;0;3,4;0;17;0,00286597975650602;17
31;PERFUMERIA;3;DESODORANTES;6135;31566;ANTIT.KEVINGSTON 20 -AZUL -       X167ML;7798108451758;0;2,839;0;17;0,00286597975650602;17
21;SAL - CONDIMENTOS;2;ESPECIAS;26;21094;ANIS GRANO ALICANTE                X25GR;7790150032053;0,425;0;0;17;0,00286597975650602;17
4;INFUSIONES;3;CAFE SOLUBLE;26;4266;CAFE LA VIRGINIA SUAVE INSTANTANEO X50GR;7790150010426;0,85;0;0;17;0,00286597975650602;17
31;PERFUMERIA;3;DESODORANTES;181;31171;DESOD.CIEL NUIT AEROSOL -525/4-   X123CC;7791600052546;0;2,091;0;17;0,00286597975650602;17
7;BEBIDAS;7;CERVEZAS;5253;7913;CERVEZA QUILMES BAJO CERO -7061-  X355CC;7792798007585;0;6,035;0;17;0,00286597975650602;17
20;JABONES;4;JABON DE TOCADOR LIQUIDO;229;20323;JABON LIQ.PALMOL.YOGUR/FRUT-17867-X250ML;7891024178676;0;4,25;0;17;0,00286597975650602;17
31;PERFUMERIA;2;PASTAS DENTAL;229;31699;CREMA DENTAL COLGATE TOT/12-11113-X180GR;7891024111130;3,06;0;0;17;0,00286597975650602;17
31;PERFUMERIA;6;COLONIAS;229;31393;COLONIA HARPER S LAVANDA   -82903-X500CC;7794030829030;0;8,5;0;17;0,00286597975650602;17
20;JABONES;6;JABON DE TOCADOR -mayor a 100 grs.-;229;20261;JABON TOC.PROTEX BALANCE -593-    X125GR;7891024005934;2,125;0;0;17;0,00286597975650602;17
21;SAL - CONDIMENTOS;1;SAL;367;21274;SAL DOS ANCLAS GRUESA ESTUCHE-61200-X1KG;7792900000121;17;0;0;17;0,00286597975650602;17
28;MERMELADAS - MIEL - DULCES;1;MERMELADAS-JALEAS;159;28030;MERMELADA DULCOR ZAPALLO     -802-X500GR;7793046008026;8,5;0;0;17;0,00286597975650602;17
3;CEREALES Y LEGUMBRES;4;CEREALES P/DESAYUNO;5027;3108;CEREAL KELLOGG S ALL-BRAN         X250GR;7501008014165;4,25;0;0;17;0,00286597975650602;17
25;ADEREZOS;1;MAYONESAS;353;25309;MAYONESA DANICA EQUILIBRIO -152-X1000CC;7791620001524;0;17;0;17;0,00286597975650602;17
7;BEBIDAS;11;VINOS FINOS MEDIO BAJOS;5363;7711;VINO CASA DE CAMPO MALBEC        X1250CC;7790762077190;0;21,25;0;17;0,00286597975650602;17
11;LINEA ROJA Y VEGETALES EN CONSERVA;4;SALSAS;5215;11084;SALSA CANALE PIZZA                X350GR;7798100661285;5,95;0;0;17;0,00286597975650602;17
28;MERMELADAS - MIEL - DULCES;1;MERMELADAS-JALEAS;5215;28249;MERMELADA ALCO LIGHT FRUTILLA-    X390GR;7790088001992;6,63;0;0;17;0,00286597975650602;17
28;MERMELADAS - MIEL - DULCES;1;MERMELADAS-JALEAS;5215;28247;MERMELADA ALCO LIGHT CIRUELA-     X390GR;7790088002012;6,63;0;0;17;0,00286597975650602;17
28;MERMELADAS - MIEL - DULCES;1;MERMELADAS-JALEAS;5215;28164;MERMELADA CANALE DAMASCO LIGHT    X390GR;7798100665559;6,63;0;0;17;0,00286597975650602;17
6;CONSERVAS;3;CONSERVAS DE CARNE;62;6357;CORNED BEEF SWIFT                 X340GR;7790360710208;5,78;0;0;17;0,00286597975650602;17
20;JABONES;7;JABON DE TOCADOR -hasta 100 grs.-;101;20100;JABON TOC.JOHNSON BABY DUL.SUEÑOS  X80GR;7891010781668;1,36;0;0;17;0,00286597975650602;17
13;LIMPIADORES;9;LIQUIDOS LIMPIADORES;273;13829;LIMP.LIQ.GIGANTE LIMON -1274-     X900ML;7790828102071;0;15,3;0;17;0,00286597975650602;17
13;LIMPIADORES;9;LIQUIDOS LIMPIADORES;273;13828;LIMP.LIQ.GIGANTE MARINA-1273-     X900ML;7790828102064;0;15,3;0;17;0,00286597975650602;17
11;LINEA ROJA Y VEGETALES EN CONSERVA;5;VEGETALES y LEGUMBRES EN CONSERVA;152;11150;ARVEJA CAMPAGNOLA VERDE MED.-9824-X320GR;7793360982408;5,44;0;0;17;0,00286597975650602;17
6;CONSERVAS;1;CONSERVAS DE PESCADOS;152;6235;ATUN ACEITE LA CAMPAGNOLA-933-    X300GR;7793360005107;5,1;0;0;17;0,00286597975650602;17
25;ADEREZOS;1;MAYONESAS;152;25105;MAYONESA CAMPAGÑOLA BC OLIVA-7891-X250CC;7793360789106;0;4,25;0;17;0,00286597975650602;17
15;EDULCORANTES;2;OTROS EDULCORANTES;6184;15040;ENDULZANTE HILERET ZUCRA POLVO -  X200GR;7794940000727;3,4;0;0;17;0,00286597975650602;17
20;JABONES;4;JABON DE TOCADOR LIQUIDO;6096;20121;JABON LIQ.ESTILO SPA REP.CRE/HUMEC-X320M;7798096056232;0;5,44;0;17;0,00286597975650602;17
20;JABONES;4;JABON DE TOCADOR LIQUIDO;6096;20115;JABON LIQ.ESTILO SPA C/VAL.CREM.  X300ML;7798096056041;0;5,1;0;17;0,00286597975650602;17
20;JABONES;4;JABON DE TOCADOR LIQUIDO;6096;20086;JABON LIQ.ESTILO SPA C/VAL.AL.VERA X300M;7798096056027;0;5,1;0;17;0,00286597975650602;17
20;JABONES;4;JABON DE TOCADOR LIQUIDO;6096;20042;JABON LIQ.ESTILO SPA C/VAL.GL/MIEL-X300M;7798096056065;0;5,1;0;17;0,00286597975650602;17
31;PERFUMERIA;7;CERAS DEPILATORIAS;6096;31077;CERA DEP.ESTILO SPA NATURAL REP.  X200GR;7798096055112;3,4;0;0;17;0,00286597975650602;17
90;LACTEOS;15;QUESOS UNTABLES;98;90282;QUESO UNT.LA PAULINA PORT SALUT-  X190GR;7794990000043;3,23;0;0;17;0,00286597975650602;17
9;ARROZ - FIDEOS;5;FIDEOS x 500 grs.;20;9212;FIDEO MATARAZZO AVE MARIA-41476-  X500GR;7790230040008;8,5;0;0;17;0,00286597975650602;17
9;ARROZ - FIDEOS;5;FIDEOS x 500 grs.;20;9090;FIDEO MATARAZZO MUNICION -41531-  X500GR;7790230040138;8,5;0;0;17;0,00286597975650602;17
4;INFUSIONES;1;CAFE ESPECIAL;64;4308;CAFE DOLCA CORTADO -12184663-     X180GR;7613033759123;3,06;0;0;17;0,00286597975650602;17
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;5368;2218;CHOCOLATE MILKA CARAMEL           X100GR;7622201050757;1,7;0;0;17;0,00286597975650602;17
